t (s),v (m/s)
18510.29142,13.92000008
18511.29289,14.52000046
18512.29327,14.26000023
18513.29702,14.07999992
18514.29282,13.59000015
18515.2907,13.38000011
18516.29455,13.10000038
18517.28735,12.44999981
18518.30131,12.02999973
18519.30536,11.92000008
18520.30098,12.09000015
18521.29151,12.13000011
18522.29703,10.47999954
18523.29457,10.26000023
18524.30125,9.670000076
18525.29142,9.789999962
18526.29265,10.39000034
18527.28972,10.72000027
18528.29407,10.47999954
18529.2906,9.890000343
18530.29491,9.93999958
18531.2991,10.31999969
18532.28816,10.11999989
18533.29934,10.67000008
18534.2955,10.32999992
18535.29682,11.03999996
18536.29371,10.85999966
18537.29296,11
18538.28944,11.32999992
18539.29685,11.21000004
18540.29608,11.03999996
18541.29803,11.21000004
18542.29806,10.68000031
18543.29464,9.550000191
18544.29706,10.10999966
18545.30504,9.979999542
18546.29151,10.68000031
18547.29551,10.48999977
18548.29152,10.15999985
18549.30097,10.19999981
18550.30036,10.05000019
18551.29208,11
18552.30386,10.43000031
18553.29978,11.18999958
18554.29633,11.09000015
18555.30098,12.05000019
18556.29372,11.48999977
18557.29918,13.02000046
18558.2919,13.05000019
18559.28979,15.03999996
18560.29526,13.98999977
18561.29277,15.89000034
18562.29648,13.97000027
18563.29757,16.04000092
18564.29535,15.10999966
18565.29811,17.11000061
18566.29912,16.25
18567.29792,18.28000069
18568.29664,18.35000038
18569.29589,18.62999916
18570.30005,19.19000053
18571.29173,19.45999908
18572.29243,19.98999977
18573.29965,20.12999916
18574.29299,20.40999985
18575.29993,20.45999908
18576.29085,20.15999985
18577.30692,19.87000084
18578.29869,19.17000008
18579.29724,18.42000008
18580.29894,17.73999977
18581.29404,16.38999939
18582.30134,15.38000011
18583.28895,14.67000008
18584.29417,13.27999973
18585.2943,13.05000019
18586.29723,12.61999989
18587.29066,11.64999962
18588.29266,12.17000008
18589.30032,12.21000004
18590.29669,12.53999996
18591.2925,12.76000023
18592.29648,12.84000015
18593.29867,12.77999973
18594.30334,12.43000031
18595.2945,12.97000027
18596.29313,12.94999981
18597.29621,12.85999966
18598.29312,13.07999992
18599.2971,13.52000046
18600.28993,13.34000015
18601.30229,13.59000015
18602.28888,13.07999992
18603.29605,13.35000038
18604.30175,13.56999969
18605.30031,13.64000034
18606.29344,13.32999992
18607.29754,13.22999954
18608.30269,12.85999966
18609.29496,12.67000008
18610.30066,12.17000008
18611.29631,12
18612.29824,12.02999973
18613.29043,12.14999962
18614.29487,11.89000034
18615.29606,11.47999954
18616.30264,11.42000008
18617.2838,11.69999981
18618.29871,11.71000004
18619.2908,11.85000038
18620.29938,12.31000042
18621.30098,12.63000011
18622.28703,12.93000031
18623.29285,13.11999989
18624.30013,13.27999973
18625.30143,13.46000004
18626.29328,13.56000042
18627.29325,13.55000019
18628.29577,13.82999992
18629.29314,13.97000027
18630.28958,13.86999989
18631.29889,13.97000027
18632.30083,14.03999996
18633.29609,14.03999996
18634.30442,13.72999954
18635.29498,13.43000031
18636.30074,13.35999966
18637.29655,13.35999966
18638.30321,13.67000008
18639.29457,13.77000046
18640.28776,13.68000031
18641.30896,13.47000027
18642.30731,13.51000023
18643.30609,13.56000042
18644.29725,13.21000004
18645.29809,13.38000011
18646.29133,13.43999958
18647.29893,13.40999985
18648.29941,13.34000015
18649.29036,13.22000027
18650.29644,13.18000031
18651.30029,13.23999977
18652.29013,13.5
18653.29442,13.26000023
18654.30664,13.26000023
18655.29678,12.97999954
18656.29269,13.02999973
18657.30614,12.86999989
18658.29955,13.03999996
18659.29927,13.06000042
18660.29645,13.01000023
18661.29739,13.18999958
18662.29728,13.15999985
18663.29536,13.39000034
18664.29408,13.47999954
18665.29226,13.44999981
18666.30231,13.60999966
18667.30234,13.55000019
18668.30083,13.81999969
18669.29516,13.76000023
18670.30489,13.82999992
18671.29652,13.96000004
18672.3014,14.11999989
18673.29459,14.35000038
18674.30199,14.71000004
18675.29461,14.73999977
18676.29876,15.15999985
18677.29843,15.55000019
18678.29555,15.97999954
18679.29315,16.86000061
18680.30545,16.82999992
18681.29641,17.65999985
18682.29462,18.71999931
18683.30051,18.52000046
18684.29622,20.29000092
18685.29709,19.46999931
18686.30386,19.79000092
18687.30732,19.40999985
18688.29286,19.54000092
18689.29765,19.57999992
18690.302,19.20999908
18691.29536,19.05999947
18692.30348,18.59000015
18693.29887,18.37000084
18694.29811,18.43000031
18695.29698,18.27000046
18696.30141,17.38999939
18697.2927,17.04000092
18698.30661,16.85000038
18699.30263,16.72999954
18700.29785,16.68000031
18701.30117,16.62000084
18702.3008,16.89999962
18703.2953,17.18000031
18704.29664,18.23999977
18705.30365,18.84000015
18706.29316,18.81999969
18707.29813,18.15999985
18708.29494,17.40999985
18709.29818,17.26000023
18710.29837,17.36000061
18711.29526,17.36000061
18712.29225,17.40999985
18713.29685,17.5
18714.29555,17.62000084
18715.29399,18.35000038
18716.29504,18.37000084
18717.29423,18.40999985
18718.29741,17.70000076
18719.30325,17.38999939
18720.3035,17.29000092
18721.29887,17.5
18722.30051,17.60000038
18723.29807,18.05999947
18724.29627,18.60000038
18725.29445,18.46999931
18726.29743,18.95000076
18727.29068,19.30999947
18728.28774,19.79999924
18729.30332,20.26000023
18730.2951,20.61000061
18731.2968,20.60000038
18732.29711,20.20000076
18733.30497,17.77000046
18734.29064,17.90999985
18735.2976,17.60000038
18736.29021,16.27000046
18737.3038,14.63000011
18738.29937,13.02000046
18739.29463,12.65999985
18740.30099,11.93000031
18741.29752,11.59000015
18742.29028,10.15999985
18743.29694,10.07999992
18744.29691,10.03999996
18745.29947,9.909999847
18746.28921,9.720000267
18747.28705,9.680000305
18748.2995,9.600000381
18749.29743,8.909999847
18750.28694,8.760000229
18751.28246,8.800000191
18752.29549,8.529999733
18753.30046,8.720000267
18754.29291,9.819999695
18755.29835,10.10000038
18756.29327,10.51000023
18757.29607,10.85999966
18758.29914,10.89000034
18759.29067,10.72000027
18760.29667,10.31999969
18761.29302,10.06999969
18762.29744,10.26000023
18763.29891,10.17000008
18764.30143,10.67000008
18765.29464,10.78999996
18766.30297,10.97000027
18767.29367,11.03999996
18768.28833,10.81999969
18769.29884,10.97999954
18770.29333,11.39000034
18771.2985,12.28999996
18772.29357,13.17000008
18773.29572,13.31999969
18774.29505,13.09000015
18775.3003,12.92000008
18776.29457,14.07999992
18777.29625,14.89999962
18778.29289,15.42000008
18779.29886,15.64999962
18780.29834,15.85999966
18781.29496,16.03000069
18782.30049,15.44999981
18783.29526,14.96000004
18784.30266,15.11999989
18785.29904,15.17000008
18786.29397,15.09000015
18787.30451,14.78999996
18788.30107,15.47999954
18789.29408,15.38000011
18790.30579,15.02000046
18791.30231,14.38000011
18792.29637,15.02999973
18793.29498,15.52999973
18794.30197,15.35000038
18795.30011,15.57999992
18796.29373,15.36999989
18797.30089,15.51000023
18798.29889,16.19000053
18799.29371,16.43000031
18800.29325,16.59000015
18801.2959,16.46999931
18802.29449,16.20000076
18803.29583,16.38999939
18804.29292,16.84000015
18805.29718,17.04999924
18806.29503,17.34000015
18807.29481,17.63999939
18808.30349,18
18809.2994,18.45000076
18810.29777,18.34000015
18811.29359,17.47999954
18812.29952,16.70999908
18813.30378,16.29999924
18814.29501,15.75
18815.2973,15.14999962
18816.28928,15.27000046
18817.29488,14.63000011
18818.30099,14.52000046
18819.29636,14.06000042
18820.29699,13.77999973
18821.30583,13.47000027
18822.304,13.10999966
18823.299,12.64000034
18824.29614,12.28999996
18825.2939,12.11999989
18826.29806,11.93000031
18827.28863,11.65999985
18828.29637,11.47999954
18829.29429,11.39000034
18830.3032,11.25
18831.30147,11.55000019
18832.3004,11.48999977
18833.28969,11.65999985
18834.29316,11.84000015
18835.30044,12.35999966
18836.30718,12.23999977
18837.29025,12.31999969
18838.29625,12.93000031
18839.30481,13.07999992
18840.29953,13.17000008
18841.29828,13.39000034
18842.29798,13.43000031
18843.30148,13.23999977
18844.29732,13.47000027
18845.29208,14.47999954
18846.30142,14.5
18847.30735,14.57999992
18848.30136,14.27000046
18849.30007,14.59000015
18850.30586,14.75
18851.29612,14.63000011
18852.29432,14.97000027
18853.29934,15.06000042
18854.29716,14.60000038
18855.29045,14.52000046
18856.29259,14.14000034
18857.29628,14.17000008
18858.29499,14.22000027
18859.29487,15.56000042
18860.2974,17.03000069
18861.30126,16.75
18862.29823,16.22999954
18863.29116,16.21999931
18864.29457,16.05999947
18865.28517,15.81000042
18866.28276,16.62000084
18867.28436,16.94000053
18868.2812,17.38999939
18869.28898,17.01000023
18870.29965,16.88999939
18871.29527,16.47999954
18872.29291,16.10000038
18873.29867,15.92000008
18874.2978,16.03000069
18875.29955,15.96000004
18876.307,16.05999947
18877.3029,15.96000004
18878.29607,15.72000027
18879.29033,15.56999969
18880.29589,15.27000046
18881.29298,14.77999973
18882.29721,14.38000011
18883.30416,14.27999973
18884.29644,14.31000042
18885.29526,14.02999973
18886.2877,13.86999989
18887.29606,13.71000004
18888.29037,13.38000011
18889.28303,12.88000011
18890.28587,12.18999958
18891.29368,11.68000031
18892.29485,11.47000027
18893.29323,11.35999966
18894.2963,11.60000038
18895.29429,11.76000023
18896.29089,12.05000019
18897.29578,12.28999996
18898.30641,12.52000046
18899.29939,12.80000019
18900.29415,13.43999958
18901.29016,14.11999989
18902.29605,14.67000008
18903.30157,15.10000038
18904.29687,15.43000031
18905.29547,15.57999992
18906.29677,15.77000046
18907.29888,16.02000046
18908.29751,16.04999924
18909.29811,15.85000038
18910.29426,15.72999954
18911.29472,15.72999954
18912.29102,16.20999908
18913.29872,16.62999916
18914.3011,16.90999985
18915.29885,16.95000076
18916.28983,17.03000069
18917.29596,17.27000046
18918.29106,17.18000031
18919.30288,17.35000038
18920.28852,17.45000076
18921.30203,17.26000023
18922.29392,16.88999939
18923.30022,16.54999924
18924.29283,16.07999992
18925.28947,15.77999973
18926.29616,15.71000004
18927.2964,15.77000046
18928.29231,15.77999973
18929.29535,16.20000076
18930.29769,16.55999947
18931.30402,16.71999931
18932.29565,16.90999985
18933.29777,16.89999962
18934.29885,17.07999992
18935.30588,17.03000069
18936.29871,16.71999931
18937.29297,16.45999908
18938.28856,15.84000015
18939.29409,15.19999981
18940.29255,14.19999981
18941.29987,13.35999966
18942.29811,12.60000038
18943.30103,12.28999996
18944.29298,12.51000023
18945.29347,12.82999992
18946.29016,13.22000027
18947.3033,13.02999973
18948.28652,13.35999966
18949.2978,13.68000031
18950.29606,13.89000034
18951.2973,14.31000042
18952.30137,14.67000008
18953.29803,14.90999985
18954.2941,15.48999977
18955.29466,15.64000034
18956.29853,15.89000034
18957.29259,16.35000038
18958.28743,16.37000084
18959.28947,16.75
18960.29871,16.90999985
18961.30355,17.14999962
18962.28303,17.38999939
18963.29624,17.59000015
18964.2951,17.87999916
18965.29987,17.28000069
18966.2967,17.02000046
18967.30019,17.26000023
18968.30248,17.59000015
18969.30062,17.14999962
18970.29763,16.38999939
18971.29461,16.23999977
18972.29424,16.10000038
18973.29269,16.85000038
18974.29626,17.28000069
18975.30273,16.88999939
18976.29341,14.92000008
18977.30058,15.60000038
18978.29518,15.30000019
18979.28752,14.94999981
18980.29357,15.32999992
18981.2994,15.42000008
18982.30927,15.47000027
18983.29457,16.12000084
18984.29597,16.02000046
18985.29699,16.44000053
18986.29208,16.39999962
18987.29725,16.65999985
18988.29102,16.88999939
18989.29928,17.01000023
18990.2898,16.84000015
18991.29519,16.70999908
18992.30284,16.68000031
18993.29299,16.80999947
18994.29338,16.95000076
18995.29094,16.94000053
18996.29897,16.97999954
18997.30126,16.97999954
18998.29452,16.67000008
18999.29277,17.01000023
19000.29577,17.14999962
19001.29109,17.05999947
19002.29785,17.17000008
19003.29024,17.13999939
19004.28974,16.82999992
19005.29519,16.19000053
19006.28776,15.06999969
19007.30252,14.21000004
19008.30017,14.35000038
19009.29356,14.34000015
19010.29749,13.52000046
19011.30763,13.17000008
19012.30153,12.82999992
19013.29557,12.97999954
19014.29853,12.89000034
19015.29261,12.96000004
19016.29718,13.18000031
19017.30408,13.31999969
19018.3005,13.44999981
19019.29591,13.25
19020.29643,12.77999973
19021.29594,12.47000027
19022.29423,12.10000038
19023.29146,11.77999973
19024.29573,11.56999969
19025.29994,11.94999981
19026.30622,12.57999992
19027.29437,13.09000015
19028.29393,13.53999996
19029.28601,14.27999973
19030.29348,14.67000008
19031.29864,14.39999962
19032.30988,13.59000015
19033.30049,13.18999958
19034.29638,13.92000008
19035.29681,14.11999989
19036.29556,14.77999973
19037.29663,15.11999989
19038.29272,14.55000019
19039.30307,14.32999992
19040.2986,14.35999966
19041.29577,14.10999966
19042.29031,14.36999989
19043.30047,14.60999966
19044.29987,15.05000019
19045.29111,14.98999977
19046.29822,14.30000019
19047.30233,14.14999962
19048.29517,14.81999969
19049.2967,14.96000004
19050.30062,15.27000046
19051.29903,15.31999969
19052.29317,15.52000046
19053.29906,15.59000015
19054.29138,15.61999989
19055.28886,15.44999981
19056.29211,15.53999996
19057.29653,15.64000034
19058.29268,15.52000046
19059.29809,14.39000034
19060.30094,13.34000015
19061.28593,12.46000004
19062.29287,11.57999992
19063.29151,9.710000038
19064.2969,6.510000229
19065.29514,4.570000172
19066.29514,3.710000038
19067.29595,2.74000001
19068.28192,1.659999967
19069.28063,1.159999967
19070.28164,0.8500000238
19071.28417,0.7099999785
19072.28765,0.9399999976
19073.29835,1.350000024
19074.29725,1.830000043
19075.2868,1.519999981
19076.29359,0.9499999881
19077.28794,0
19078.29086,0.2199999988
19079.30009,0.3799999952
19080.30146,0
19081.29844,0
19082.29388,0
19083.29418,0
19084.29877,0
19085.29809,0
19086.29783,0
19087.29066,0
19088.29417,0
19089.29757,0
19090.29376,0
19091.29341,0
19092.29547,0
19093.29284,0
19094.28598,0
19095.29796,0
19096.29474,0
19097.29334,0
19098.31236,0
19099.29483,0
19100.29173,0
19101.29751,0
19102.30312,0
19103.28846,0.200000003
19104.29913,0.1599999964
19105.29533,0.2399999946
19106.2927,0
19107.30601,0
19108.31354,0.5899999738
19109.29861,0.7200000286
19110.28861,0.8500000238
19111.2972,0.6800000072
19112.29647,0.7599999905
19113.29866,0.9100000262
19114.30255,0.75
19115.28536,0.6200000048
19116.3047,0.3100000024
19117.29708,0
19118.29817,0.400000006
19119.29604,0.3799999952
19120.31504,0
19121.29871,0
19122.29362,0
19123.29999,0
19124.28808,0.1899999976
19125.29398,0.3100000024
19126.29839,0.5199999809
19127.2887,0.6800000072
19128.29393,0.3400000036
19129.29332,0.2700000107
19130.29753,0
19131.29939,0
19132.29137,0
19133.28491,0
19134.28185,0
19135.28406,0
19136.29592,0
19137.29003,0
19138.30842,0
19139.30112,0
19140.30006,0
19141.29081,0
19142.29232,0
19143.29379,0
19144.30135,0
19145.29922,0.1800000072
19146.30237,0
19147.29389,0
19148.2898,0
19149.29358,0
19150.29379,0
19151.29286,0
19152.2972,0
19153.29097,0
19154.29653,0
19155.29512,0
19156.29775,0
19157.29646,0
19158.29556,0
19159.29824,0
19160.29031,0
19161.29568,0.1700000018
19162.29155,0.5
19163.29021,0.6100000143
19164.30186,0.2099999934
19165.29737,0
19166.29303,0
19167.29953,0
19168.29848,0
19169.29312,0
19170.28422,0
19171.28941,0
19172.29297,0
19173.29883,0
19174.28155,0
19175.28047,0
19176.28499,0
19177.29185,0
19178.29148,0
19179.28823,0
19180.30006,0
19181.29816,0
19182.28892,0
19183.29781,0
19184.29463,0
19185.30026,0
19186.29431,0
19187.28568,0
19188.29442,0
19189.29325,0
19190.29148,0
19191.29098,0
19192.30174,0
19193.29355,0
19194.28546,0
19195.2935,0
19196.2907,0
19197.29065,0
19198.28948,0
19199.2967,0
19200.29381,0
19201.29811,0
19202.2909,0
19203.29099,0
19204.29265,0
19205.29447,0
19206.30107,0
19207.29715,0
19208.2974,0
19209.29484,0
19210.29386,0
19211.2962,0
19212.29497,0
19213.29121,0
19214.29551,0.2599999905
19215.29394,0
19216.29281,0
19217.29086,0
19218.31186,0
19219.29609,0
19220.29309,0
19221.28732,0
19222.30244,0
19223.29931,0
19224.29137,0
19225.29955,0
19226.29072,0
19227.29578,0
19228.30234,0
19229.29212,0
19230.29996,0
19231.29841,0
19232.29146,0
19233.29469,0.3100000024
19234.28893,0
19235.29583,0
19236.28262,0
19237.28236,0
19238.28567,0
19239.31028,0
19240.29389,0
19241.29515,0
19242.29571,0
19243.31672,0
19244.29682,0.1800000072
19245.2949,0
19246.30385,0.1599999964
19247.29595,0
19248.29897,0
19249.29065,0
19250.3105,0
19251.29336,0
19252.29477,0
19253.28436,0
19254.30349,0
19255.29643,0
19256.28693,0
19257.30043,0
19258.30569,0
19259.29418,0
19260.29227,0
19261.30026,0
19262.28615,0
19263.29858,0
19264.28711,0
19265.29585,0
19266.29478,0
19267.28939,0
19268.30367,0
19269.29839,0
19270.2915,0
19271.29901,0
19272.29704,0
19273.29368,0
19274.29386,0
19275.29021,0
19276.29813,0
19277.29432,0
19278.29711,0
19279.2944,0
19280.29115,0
19281.30032,0
19282.29802,0
19283.30225,0
19284.29482,0
19285.29772,0
19286.29052,0
19287.29728,0
19288.29784,0.2599999905
19289.30015,0
19290.30356,0
19291.29201,0
19292.2977,0
19293.29508,0
19294.29991,0
19295.29406,0
19296.29495,0
19297.29863,0
19298.28628,0
19299.2965,0
19300.30243,0
19301.29818,0
19302.30083,0
19303.29508,0
19304.29838,0
19305.30486,0.1700000018
19306.29368,0
19307.29595,0
19308.30835,0
19309.29663,0
19310.29079,0
19311.29552,0
19312.30061,0
19313.29106,0
19314.2869,0
19315.29343,0
19316.28778,0
19317.29268,0
19318.29601,0
19319.30231,0.200000003
19320.2928,0.5500000119
19321.29327,0.5199999809
19322.30903,0
19323.30313,0.4099999964
19324.30061,0.6399999857
19325.30756,0.7400000095
19326.29713,0.5199999809
19327.29537,0
19328.28088,0.3400000036
19329.29003,0.349999994
19330.28454,0.6000000238
19331.28277,0.5299999714
19332.28306,0.6800000072
19333.28626,0.8000000119
19334.28964,0.4699999988
19335.29683,0.3799999952
19336.29282,0
19337.2976,0.1899999976
19338.2897,0
19339.3031,0
19340.29477,0
19341.29939,0
19342.30114,0
19343.30239,0
19344.28332,0
19345.2855,0
19346.28311,0.2300000042
19347.28876,0
19348.29618,0
19349.29984,0
19350.29209,0
19351.30422,0
19352.29548,0
19353.30045,0
19354.3059,0
19355.28982,0
19356.29078,0
19357.29546,0
19358.29566,0
19359.31752,0
19360.29899,0
19361.29067,0
19362.31241,0
19363.29484,0
19364.29811,0
19365.30744,0
19366.29289,0
19367.29567,0
19368.28887,0
19369.29685,0
19370.29842,0.4099999964
19371.31213,0.8100000024
19372.30244,1.649999976
19373.30119,1.879999995
19374.29933,1.75999999
19375.30237,2.5
19376.3023,2.660000086
19377.2946,2.710000038
19378.29662,3.00999999
19379.29453,3.450000048
19380.29155,3.470000029
19381.28538,3.829999924
19382.29292,3.900000095
19383.28564,4.019999981
19384.28545,3.769999981
19385.2909,4.28000021
19386.2933,4.710000038
19387.29406,3.890000105
19388.29664,3.190000057
19389.29327,4.079999924
19390.29825,5.03000021
19391.29669,5.940000057
19392.28691,7.059999943
19393.2997,6.769999981
19394.29521,8.06000042
19395.28994,8.140000343
19396.30017,8.43999958
19397.28618,7.869999886
19398.29449,7.889999866
19399.2963,8.569999695
19400.28939,9.06000042
19401.29773,9.510000229
19402.29524,9.729999542
19403.29396,9.789999962
19404.29716,10.06999969
19405.2922,10.38000011
19406.29322,10.72999954
19407.3025,11.17000008
19408.29541,11.80000019
19409.29751,12.71000004
19410.29511,12.97000027
19411.29612,12.44999981
19412.29535,12.56999969
19413.29368,13.17000008
19414.2946,13.88000011
19415.29414,14.48999977
19416.29464,14.60999966
19417.30135,14.85999966
19418.28748,14.97000027
19419.28685,14.93999958
19420.29468,14.78999996
19421.29193,14.81000042
19422.29774,14.78999996
19423.29429,14.81999969
19424.29004,14.73999977
19425.30406,14.72000027
19426.29718,14.02000046
19427.29529,13.55000019
19428.30081,13.90999985
19429.29072,14.18999958
19430.29549,13.90999985
19431.29214,13.36999989
19432.29535,11.60999966
19433.30156,13.27999973
19434.29858,14.02000046
19435.29334,14.69999981
19436.29538,15.07999992
19437.30064,15.05000019
19438.29027,15.21000004
19439.29291,15.35999966
19440.30088,15.84000015
19441.29044,15.59000015
19442.29587,15.93000031
19443.29464,15.26000023
19444.29475,15.39999962
19445.2957,14.97999954
19446.29017,14.64000034
19447.29304,14.21000004
19448.30314,14.32999992
19449.29485,14.15999985
19450.29593,13.97999954
19451.28733,13.39000034
19452.29154,12.72000027
19453.29253,13.18999958
19454.29528,13.56999969
19455.29767,13.85999966
19456.29485,13.77000046
19457.29657,13.23999977
19458.29429,13.72999954
19459.29676,13.28999996
19460.29776,13.64999962
19461.30543,13.68000031
19462.28817,14.14999962
19463.295,13.93999958
19464.29455,14.43999958
19465.29342,14.46000004
19466.29041,14.76000023
19467.29832,14.67000008
19468.29322,14.93999958
19469.29689,15.17000008
19470.29564,15.43000031
19471.29772,15.39999962
19472.3001,15.25
19473.29222,15.22000027
19474.28943,14.97000027
19475.2982,14.92000008
19476.29455,14.76000023
19477.29631,14.72000027
19478.30341,14.64000034
19479.29983,14.60999966
19480.29566,14.48999977
19481.29584,14.43999958
19482.29385,14.47999954
19483.3102,14.89999962
19484.29138,15.22000027
19485.29337,15.43000031
19486.29732,15.47000027
19487.28734,15.64000034
19488.29253,15.52000046
19489.30201,15.53999996
19490.29902,15.56999969
19491.29241,15.69999981
19492.29969,15.84000015
19493.29022,16.03000069
19494.29117,16.17000008
19495.30003,16.34000015
19496.2937,16.62999916
19497.30116,16.86000061
19498.29298,17.15999985
19499.30273,17.36000061
19500.29213,17.60000038
19501.29329,17.78000069
19502.29754,17.97999954
19503.29153,18.51000023
19504.28854,18.64999962
19505.30617,19.15999985
19506.28272,19.37999916
19507.29338,19.97999954
19508.29102,20.12000084
19509.29097,20.62000084
19510.28655,20.88999939
19511.29364,21.04999924
19512.28944,21.45000076
19513.29443,21.10000038
19514.28971,21.07999992
19515.29597,20.35000038
19516.29683,19.80999947
19517.30608,19.31999969
19518.28133,18.43000031
19519.27911,17.94000053
19520.29242,15.17000008
19521.29081,14.42000008
19522.29421,14.27000046
19523.30281,14.42000008
19524.29475,14.18000031
19525.2863,14.39999962
19526.299,14.55000019
19527.30075,14.55000019
19528.29545,14.88000011
19529.2966,15.18000031
19530.30337,15.52000046
19531.2963,15.97999954
19532.3018,16.54000092
19533.2924,16.56999969
19534.30356,16.95000076
19535.29462,17.46999931
19536.29536,17.90999985
19537.29735,18.22999954
19538.29815,18.37000084
19539.29709,18.27000046
19540.30414,18.04000092
19541.29607,17.84000015
19542.29405,17.70999908
19543.29631,17.90999985
19544.30153,18.29000092
19545.30095,18.87999916
19546.29072,19.35000038
19547.30494,19.72999954
19548.28987,20.04000092
19549.29484,19.88999939
19550.29172,19.59000015
19551.29113,19.81999969
19552.29455,19.43000031
19553.2901,18.89999962
19554.29523,18.77000046
19555.29717,18.70000076
19556.29431,18.44000053
19557.29446,18.30999947
19558.29642,18.27000046
19559.29461,18.36000061
19560.29392,18.37000084
19561.29123,18.27000046
19562.29808,18.13999939
19563.29542,18.20999908
19564.29853,18.44000053
19565.2947,18.68000031
19566.29823,18.77000046
19567.29704,18.95999908
19568.2947,19.06999969
19569.29635,19.12000084
19570.2963,19.01000023
19571.29868,18.55999947
19572.29411,18.37999916
19573.29279,18.22999954
19574.29861,17.89999962
19575.29047,17.75
19576.29197,17.42000008
19577.30037,17.23999977
19578.29275,16.97999954
19579.28859,16.75
19580.29714,16.5
19581.29502,16.23999977
19582.29095,16.02000046
19583.29553,15.81999969
19584.2852,15.55000019
19585.29847,15.30000019
19586.28918,15.19999981
19587.29534,14.89000034
19588.295,14.63000011
19589.2997,14.06999969
19590.28644,13.72999954
19591.28656,13.30000019
19592.29808,12.94999981
19593.29724,13.21000004
19594.3011,12.97999954
19595.29479,13.11999989
19596.29918,13.32999992
19597.29375,12.63000011
19598.29657,12.92000008
19599.29727,13.13000011
19600.29332,13.43999958
19601.29908,13.61999989
19602.3022,13.80000019
19603.29066,14.03999996
19604.29483,13.93999958
19605.29705,12.13000011
19606.28966,11.27000046
19607.29034,12.09000015
19608.29838,12.22999954
19609.30054,12.32999992
19610.27914,12.30000019
19611.29471,12.35000038
19612.29118,12.47999954
19613.28568,12.47999954
19614.29327,12.32999992
19615.29886,11.96000004
19616.28953,12.02999973
19617.29625,12.34000015
19618.28986,12.64000034
19619.2961,12.81000042
19620.293,12.60999966
19621.29288,12.42000008
19622.29434,12.65999985
19623.29319,12.90999985
19624.30277,12.93000031
19625.29923,12.34000015
19626.29297,12.19999981
19627.29306,12.22999954
19628.29691,12.32999992
19629.29467,12.51000023
19630.29825,12.85999966
19631.29305,12.73999977
19632.3,12.53999996
19633.29778,12.52000046
19634.29943,12.90999985
19635.28856,12.90999985
19636.2912,12.81000042
19637.28913,12.35000038
19638.28939,12.28999996
19639.29491,12.22999954
19640.29891,12.38000011
19641.29849,12.35999966
19642.2973,12.15999985
19643.29478,12.14000034
19644.2986,12.31000042
19645.29556,13.07999992
19646.29442,13.19999981
19647.29805,13.09000015
19648.29427,13.01000023
19649.2936,12.93000031
19650.28982,12.27999973
19651.29919,11.18000031
19652.29118,8.699999809
19653.29825,6.480000019
19654.30688,4.820000172
19655.29168,3.980000019
19656.29156,2.619999886
19657.29784,2.779999971
19658.29634,2.940000057
19659.30689,3.039999962
19660.29418,3.390000105
19661.2941,4.480000019
19662.29983,5.699999809
19663.29424,6.099999905
19664.28575,6.380000114
19665.29017,6.989999771
19666.28247,7.53000021
19667.29206,7.630000114
19668.28332,7.349999905
19669.29008,7.639999866
19670.29816,8.479999542
19671.2931,9.25
19672.29699,9.470000267
19673.2833,9.649999619
19674.28572,9.659999847
19675.29751,6.550000191
19676.29413,7.360000134
19677.29132,7.480000019
19678.28326,6.909999847
19679.3052,6.480000019
19680.29514,6.659999847
19681.29855,6.559999943
19682.2959,6.119999886
19683.30131,5.909999847
19684.28933,6.019999981
19685.29765,5.949999809
19686.29691,5.670000076
19687.29522,5.559999943
19688.29396,5.389999866
19689.29376,5.329999924
19690.29554,5.019999981
19691.30073,4.78000021
19692.29452,4.46999979
19693.30452,4.079999924
19694.29374,4.159999847
19695.28559,4.099999905
19696.29324,4.440000057
19697.29726,4.309999943
19698.29674,4.579999924
19699.29363,4.789999962
19700.28856,4.849999905
19701.29758,4.860000134
19702.2902,4.96999979
19703.29261,5.150000095
19704.29748,5.159999847
19705.29177,5.139999866
19706.30592,5.53000021
19707.28956,5.820000172
19708.2966,6.230000019
19709.30102,6.309999943
19710.29258,6.199999809
19711.29686,5.789999962
19712.29118,4.809999943
19713.2943,4.309999943
19714.29371,3.579999924
19715.29326,3.410000086
19716.29948,2.569999933
19717.29295,2.230000019
19718.29296,1.409999967
19719.29239,1.200000048
19720.29079,1.610000014
19721.29357,1.769999981
19722.29087,2.119999886
19723.298,2.930000067
19724.29326,3.50999999
19725.29711,3.920000076
19726.29548,4.440000057
19727.2945,4.699999809
19728.28644,3.950000048
19729.29118,4.820000172
19730.29531,5.559999943
19731.29598,5.840000153
19732.29672,5.519999981
19733.29374,5.230000019
19734.30778,4.610000134
19735.29435,4.550000191
19736.29083,4.699999809
19737.29998,4.949999809
19738.29711,5.179999828
19739.30324,5.409999847
19740.29035,5.489999771
19741.28655,5.130000114
19742.2954,5.78000021
19743.29771,5.789999962
19744.29836,5
19745.29134,4.599999905
19746.30536,4.300000191
19747.3031,4.489999771
19748.29576,4.960000038
19749.29887,5.789999962
19750.29011,6.099999905
19751.29352,6.179999828
19752.30411,6.420000076
19753.29038,6.71999979
19754.29156,6.71999979
19755.29327,6.800000191
19756.29233,7.03000021
19757.29045,7.329999924
